ددەمژمێرەکێدا نەە حالتین ژنبەردانێ دهێ نە تۆمارکرن – دەزگەهێ میدیایێ بادینان	د دەمژمێرەکێدا نەە حالتێن ژنبەردانێ دهێنە تۆمارکرن – دەزگەهێ میدیایێ بادینان	SCR-DIA,SPC-SPL,SPC-MRG
ئەڤجا ژبەر ئەڤا مە ئاماژە پێدای دیاردەیا ئاوارەبوونێ و ب تایبەتییا گەنجان بەرەڤ زێدەبونێ ڤە چوویە ئەوژی ژ ئەگەرێ نەبوونا دەلیڤەیێن کاری و هەروەسا هەر تشتەکێ گرێدای ب ژیانێ ڤە کو د شیێن بێژین وەک چاڤلێکرنەک ژی لێهاتیە	ئەڤجا ژبەر ئەڤا مە ئاماژە پێدای دیاردەیا ئاوارەبوونێ و ب تایبەتی یا گەنجان بەرەڤ زێدەبونێ ڤە چوویە ئەوژی ژ ئەگەرێ نەبوونا دەلیڤەیێن کاری و هەروەسا هەر تشتەکێ گرێدای ب ژیانێ ڤە کو د شیێن بێژین وەک چاڤلێکرنەک ژی لێهاتیە	SPC-MRG
بلند مەهدی، بۆ رۆژناما ئەڤرۆ گۆت: ئەز شیام رێزا ئێکێ ل سەر ئاستێ کوردستانێ و ئیراقێ دبۆارێ مۆزیکێ ب دەستڤەبینم کو ژەنینا مۆزیکا تاک ژەنی بوو، ئەز ئامێرێ قانونێ دژەنم، دو مامۆستایێن من پشتەڤانێن من بوونە هەتا گەهشتیمە ڤی ئاستی ئەوژی (بێکەس نوری عەبدال و بێوار محەمەد) بوون	بلند مەهدی، بۆ رۆژناما ئەڤرۆ گۆت: ئەز شیام رێزا ئێکێ ل سەر ئاستێ کوردستانێ و ئیراقێ دبۆارێ مۆزیکێ ب دەستڤەبینم کو ژەنینا مۆزیکا تاک ژەنی بوو، ئەز ئامێرێ قانونێ دژەنم، دو مامۆستایێن من پشتەڤانێن من بوونە هەتا گەهشتیمە ڤی ئاستی ئەو ژی (بێکەس نوری عەبدال و بێوار محەمەد) بوون	SPC-CLT
دەمێ خوە من گوتە سووریان: ” هوون وی دەمی دەست ب لڤین و چالاکییان دکەن کو دەلیڤا چ تشتەکی نەبیت”	دەمێ خوە من گۆتە سووریان: ” هوون وی دەمی دەست ب لڤین و چالاکییان دکەن کو دەلیڤا چ تشتەکی نەبیت”	SCR-DIA
لەور ب هزرەکا دی ڤێ بۆچوونێ رەت دکەت و دبێژیت: “دڤێت ئەوروپا دوماهیێ ب ڤێ هزرا داگیرکەر بینیت و هەولبدەت هێزەکا جیاواز، پرۆژەیەکێ جیاواز و خەیالەکا جساواز زێدە ئاراستەبکەت، هەروەسا جیهانا سیێ ببیتە شارستانیەتەکا نوی و ئالتەرناتیف بۆ سەقامگیریا رۆژئاڤا”	لەورا ب هزرەکا دی ڤێ بۆچوونێ رەت دکەت و دبێژیت: “دڤێت ئەوروپا دوماهیێ ب ڤێ هزرا داگیرکەر بینیت و هەولبدەت هێزەکا جیاواز، پرۆژەیەکێ جیاواز و خەیالەکا جیاواز زێدە ئاراستەبکەت، هەروەسا جیهانا سیێ ببیتە شارستانیەتەکا نوی و ئالتەرناتیف بۆ سەقامگیریا رۆژئاڤا”	TYP-DEL,TYP-SUB
ئینتیسار جەزائری، ئەنداما جڤاتا نوەنەرێن ئیراقێ ژ هەڤپەیمانیا چارچۆڤێ هەماهەنگیێ گۆت” شاندێ دانوستاندکارێ چرچۆڤێ هەماهەنگیێ سەرەدانا ئالیێن کوردی کریە کارێ خوە یێ بەراهیێ و ب کۆمبوونێ ل گەل ئێکەتی نیشتمانی کوردستان دەستپێکر کو ل رۆژا چارشەمبی 6 نیسانێ ل بەغدا هاتە ئەنجامدان”	ئینتیسار جەزائری، ئەنداما جڤاتا نوونەرێن ئیراقێ ژ هەڤپەیمانیا چارچۆڤێ هەماهەنگیێ گۆت” شاندێ دانوستاندکارێ چارچۆڤێ هەماهەنگیێ سەرەدانا ئالیێن کوردی کریە کارێ خوە یێ بەراهیێ و ب کۆمبوونێ ل گەل ئێکەتی نیشتمانی کوردستان دەستپێکر کو ل رۆژا چارشەمبی 6 نیسانێ ل بەغدا هاتە ئەنجامدان”	TYP-DEL,TYP-SUB
ب مێڤانراریا وەلیدئەحمهد، وەرگێڕ	ب مێڤانداریا وەلید ئەحمەد، وەرگێڕ	SPC-MRG,TYP-SUB,SCR-HEH
هەروەسا گۆت: ئەڤە بەرهەمێ منێ یێ چارێیە و مە ل بەرە ل دەستپێكا سالا نوو بهێتە بەلافکرن، هەکە زووتر ژی ب دووماهی هات دێ بەری سەرێ سالێ بەلاڤ کەین	هەروەسا گۆت: ئەڤە بەرهەمێ منێ یێ چارێ یە و مە ل بەرە ل دەستپێکا سالا نوو بهێتە بەلافکرن، هەکە زووتر ژی ب دووماهی هات دێ بەری سەرێ سالێ بەلاڤ کەین	SCR-KAF,SPC-CLT
ل گۆڕەی راپورتا سندوقا درافی، تیكرایا بهایێ بەرمیلەکا نەفتێ د ئەڤسالەدا ب 98 دولارا هاتبوو دیار کرن، دایە ئاماژە کرنژی بهایێ بەرمیلەکا نەفتێ بۆ سالا 2023ێ دێ کێم بین بۆ 85دولارو 5 سەنتە	ل گۆڕەی راپورتا سندوقا درافی، تیکرایا بهایێ بەرمیلەکا نەفتێ د ئەڤسالەدا ب 98 دولارا هاتبوو دیار کرن، دایە ئاماژە کرنژی بهایێ بەرمیلەکا نەفتێ بۆ سالا 2023ێ دێ کێم بین بۆ 85دولارو 5 سەنتا	TYP-SUB,SCR-KAF
خودان پێدڤیێن تایبەت پێدڤي ب رێزگرتنێنە نەکو دلپێڤەمانێ"	خودان پێدڤیێن تایبەت پێدڤی ب رێزگرتنێنە نەکو دلپێڤەمانێ"	SCR-YEH
دەقێ پەیاما نێچیرڤان بارزانی د ەلکەفتا ئەنفالێن بەهدینان دا:	دەقێ پەیاما نێچیرڤان بارزانی ب هەلکەفتا ئەنفالێن بەهدینان دا:	TYP-DEL,GRM-FNW
نەخۆشخانا هیوا: ئەگەر حکومەت پلانە کا موکم نەدانیت پێتڤیە تەڤایا بودجەیێ خۆ بو پەنجەشێرێ تەرخانبکەت	نەخۆشخانا هیوا: ئەگەر حکومەت پلانەکا موکم نەدانیت پێتڤیە تەڤایا بودجەیێ خۆ بو پەنجەشێرێ تەرخانبکەت	SPC-SPL
جوان عزەن/ پشکا پێنجێ	جوان عزەت/ پشکا پێنجێ	TYP-SUB
بۆ من ژی یا سەیر بوو، من گۆتێ سڤكایەتییا چ	بۆ من ژی یا سەیر بوو، من گۆتێ سڤکایەتییا چ	SCR-KAF
راهێنەرێ تیما باسکت بولا یانا زاخۆدیارکر وان رازیبونا رێکخستنا کەمپەکا راهێنانێ ژ کارگێریا یانێ وەرگرتیە، لێ هەتا پێشەکار ئامادە نەبن نەشێن ڤێ کەمپا راهێنانێ ب دانن	راهێنەرێ تیما باسکت بولا یانا زاخۆ دیارکر وان رازیبونا رێکخستنا کەمپەکا راهێنانێ ژ کارگێریا یانێ وەرگرتیە، لێ هەتا پێشەکار ئامادە نەبن نەشێن ڤێ کەمپا راهێنانێ ب دانن	SPC-MRG
بارزانیێ نەمر و چارەسهرکرنل ئاریشەیێن جڤاکی	بارزانیێ نەمر و چارەسەرکرنا ئاریشەیێن جڤاکی	SCR-HEH,TYP-SUB
هەر ئەڤرۆ نێچیرڤان بارزانی دێ ل گەل عەمار حەكیم، سەرۆکێ رەوتا حیکمە، عادل عەبدولمەهدی، سەرۆکوەزیرێن پێشتر یێن ئیراقێ، ئەبو کەرار، سەرۆکێ مەکتەبا سیاسی یا نەهجا نشتیمانی و رەوتا سەدری کۆمبیت	هەر ئەڤرۆ نێچیرڤان بارزانی دێ ل گەل عەمار حەکیم، سەرۆکێ رەوتا حیکمە، عادل عەبدولمەهدی، سەرۆکوەزیرێن پێشتر یێن ئیراقێ، ئەبو کەرار، سەرۆکێ مەکتەبا سیاسی یا نەهجا نشتیمانی و رەوتا سەدری کۆمبیت	SCR-KAF
سەرەکی گۆتار بەر ب کنگرەیێ چاردێ	سەرەکی گۆتار بەر ب کۆنگرەیێ چاردێ	TYP-DEL
سەرەکی/گرنگ بوسلایدی/ژێدەرەک: ژ کۆما 25 وەزارەتان 13 بۆ شیعەیانە	سەرەکی/گرنگ بو سلایدی/ژێدەرەک: ژ کۆما 25 وەزارەتان 13 بۆ شیعەیانە	SPC-MRG
02 ملیۆن کەسان گیانێ خۆ زدەستژاینە”	02 ملیۆن کەسان گیانێ خۆ ژدەستداینە”	TYP-SUB,TYP-SUB
بێی ئاگەهداریا حکومەتا هەر ێمێ بەغدا د بزاڤا کڕینا 300 هزار تەنێن گەنمی دایە	بێی ئاگەهداریا حکومەتا هەرێمێ بەغدا د بزاڤا کڕینا 300 هزار تەنێن گەنمی دایە	SPC-SPL
ناشرینترین دەموچاوەکانی، ناجۆرترین دیمەنەکانی سیاسەتکردن ناونیشانی رەوتی کارکردنی ئەو حزبەیە لەناو واقعی سیاسی کەرکوک و لەناو واقعی سیاسەتی کوردستانیشدا، وەختێک باسەکەیان دێتەسەر کەرکوک	ناشرینترین دەموچاوەکانی، ناجۆرترین دیمەنەکانی سیاسەتکردن ناونیشانی رەوتی کارکردنی ئەو حزبەیە لەناو واقعی سیاسی کەرکوک و لەناو واقعی سیاسەتی کوردستانیشدا، وەختێک باسەکەیان دێتە سەر کەرکوک	SPC-MRG
هەمهرەنگ 25/09/2014 09:28 3021	هەمەرەنگ 25/09/2014 09:28 3021	SCR-HEH
د گەرا پێنچێ ل قوناغا کومێن خولا یانەیێن قارەمانێن ئەوروپا سوباهی لدەمژمێر 7:45 چێلسی یا ئنگلیزی ژدەرڤەی یاریگەها خو دێ بەرامبەر رێدبول سالزبورگ یا نەمساوی یاریێ کەت و سیڤیا یا ئسپانی دێ مێهڤانداریا کوبنهاگن یا دانیمارکی کەت	د گەرا پێنچێ ژ قوناغا کومێن خولا یانەیێن قارەمانێن ئەوروپا سوباهی لدەمژمێر 7:45 چێلسی یا ئنگلیزی ژدەرڤەی یاریگەها خو دێ بەرامبەر رێدبول سالزبورگ یا نەمساوی یاریێ کەت و سیڤیا یا ئسپانی دێ مێهڤانداریا کوبنهاگن یا دانیمارکی کەت	GRM-FNW
کۆچا لمیۆنی و چوارەنڤێسەکێ نەدیار	کۆچا ملیۆنی و چوارەنڤێسەکێ نەدیار	TYP-TRA
بڤی ئەنجامی ئەرسنال ب کوکرنا 28 خالا ل پێشەنگیا رێزبەندیا ئینگلتەرا ما و فولهام ژی ل رێزا 7 ما و ئەستون ڤیلان و ساوسهامپتون و لی ستەر ستی لرێزا 14,15,16ی دانە	بڤی ئەنجامی ئەرسنال ب کوکرنا 28 خالا ل پێشەنگیا رێزبەندیا ئینگلتەرا ما و فولهام ژی ل رێزا 7 ما و ئەستون ڤیلان و ساوسهامپتون و لیستەر ستی لرێزا 14,15,16ێ دانە	SPC-SPL,SCR-DIA
دهۆک، رەڤین سالح کاوەند:	دهۆک، رەڤین سالح لاوەند:	TYP-SUB
ئاسایشا سلێمانیی: دوو تیرۆدیست هاتنە کۆشتن	ئاسایشا سلێمانیێ: دوو تیرۆریست هاتنە کۆشتن	SCR-DIA,TYP-SUB
بەرنامێ : گوند و ژیان گوندێ :شیڤ رە زی ئامادەکرن و پێشکێشکرن : مێ ڤان بەرواری	بەرنامێ : گوند و ژیان گوندێ :شیڤ رەزای ئامادەکرن و پێشکێشکرن : مێڤان بەرواری	SPC-SPL,TYP-DEL,SPC-SPL
جڤاتا نوونەرێن ئیراقێ کارامەیا کۆمبوونا ئەڤرۆ سێشەمبی 22-11-2022 بەلاڤکرو دیار کر کو یا تایبەتە ب باسکرنا پێشێلکرنا سەروەریا ئاخا ئیراقێ، ئەڤە د دەمەکی دایە کو فراکسیۆنێن کوردستانی ل جڤاتا نوونەرێن ئیراقێ هێرشێن ئیرانێ و تورکیا شەرمزارکرن و داخواز ژ جڤاکێ نێڤدەولەتی کر سیستەمێ بەرگریا ئەسمانی ڕادەستی ئیراقێ بکەت بۆ ڕیگریکرنێ ل وان هێرشان	جڤاتا نوونەرێن ئیراقێ کارنامەیا کۆمبوونا ئەڤرۆ سێشەمبی 22-11-2022 بەلاڤکرو دیارکر کو یا تایبەتە ب باسکرنا پێشێلکرنا سەروەریا ئاخا ئیراقێ، ئەڤە د دەمەکی دایە کو فراکسیۆنێن کوردستانی ل جڤاتا نوونەرێن ئیراقێ هێرشێن ئیرانێ و تورکیا شەرمزارکرن و داخواز ژ جڤاکێ نێڤدەولەتی کر سیستەمێ بەرگریا ئەسمانی ڕادەستی ئیراقێ بکەت بۆ ڕیگریکرنێ ل وان هێرشان	SPC-SPL,TYP-DEL
دەڤەردارێ سێمیلێ دیار کر، ل دەڤەرا کواشێ یا سەر ب دەڤەرداریا سێمێلێڤە هندەک پارزینگەهێن نەیاسایی هاتبوونە دانان و دبێژیت: نوکە بڕیار هاتیەان ئەو هەموو پارزینگەهە بهێنە ژناڤبرن و ل دەستپێکێ ژی 26 پارزینگەهێن نەیاسایی هاتنە ژناڤبرن	دەڤەردارێ سێمیلێ دیار کر، ل دەڤەرا کواشێ یا سەر ب دەڤەرداریا سێمێلێ ڤە هندەک پارزینگەهێن نەیاسایی هاتبوونە دانان و دبێژیت: نوکە بڕیار هاتیەدان ئەو هەموو پارزینگەهە بهێنە ژناڤبرن و ل دەستپێکێ ژی 26 پارزینگەهێن نەیاسایی هاتنە ژناڤبرن	TYP-DEL,SPC-CLT
پێلەکابارانی دێ ب سەر ئیراقێ دا هێت	پێلەکا بارانێ دێ ب سەر ئیراقێ دا هێت	SPC-MRG,SCR-DIA
دەمژمێرێن دەستپێکێ ل سپێدێ، گەلەک د نخۆشنبو هندەک جورێن نەخۆشان، چونکو گوهۆرینێن فزیولوژی دناڤ لەشی دا ل وی دەمێ رۆژێ، دبنە ئەگەرێ دژواربوونا نیشانان بو هندەک نەخۆشیان، ل ڤێرێ دێ هندەک نەخۆشیان دەینە دیارکرن ئەوێن ل سپێدەهیان نیشانێن وان دژوار دبن ل دووڤ سایتێ Webed	دەمژمێرێن دەستپێکێ ل سپێدێ، گەلەک د نەخۆشن بو هندەک جورێن نەخۆشان، چونکو گوهۆرینێن فزیولوژی دناڤ لەشی دا ل وی دەمێ رۆژێ، دبنە ئەگەرێ دژواربوونا نیشانان بو هندەک نەخۆشیان، ل ڤێرێ دێ هندەک نەخۆشیان دەینە دیارکرن ئەوێن ل سپێدەهیان نیشانێن وان دژوار دبن ل دووڤ سایتێ Webmed	TYP-DEL,TYP-DEL,SPC-MRG
جمبد شوکری گۆتژی: خەلک د ناڤا (168)قوتابخانا دابوویه، زاخۆ (136) قوتابخانە، سێمێلێ (97)، قوتابخانە و بەردەرەش (29) قوتابخانابووینە…	جمبد شوکری گۆتژی: خەلک د ناڤا (168)قوتابخانا دابوویە، زاخۆ (136) قوتابخانە، سێمێلێ (97)، قوتابخانە و بەردەرەش (29) قوتابخانابووینە…	SCR-HEH
سەرەکی ڤیدیۆ ئەنجوومەنێ ئاسایشێ دانپێدانا گرۆپەکێ تیرورستی بەلاڤ دکات	سەرەکی ڤیدیۆ ئەنجوومەنێ ئاسایشێ دانپێدانا گرۆپەکێ تیرورستی بەلاڤ دکەت	TYP-SUB
فێجا بەرپەرێن رۆژنامان و دیدارێن تەلەفزیۆنی و رادیۆیا د هەڤڕکیێ دا کلیپێ بەهرا خوە یا هێرەشکرنێ هەبوو، مینا: شعر نابیت کلیپ، شعر ب خوە وێنەیە چاوا دێ هیتە وێنەکرن، ئێکی د بەرسڤا پرسیارەکێ دا دلێ خوە خرابکر ژ کەنی و گۆت: مامۆ شعر ئەدەبە و کلیپ هونەرە ژ ئەرد و ئاسمانان ژێکجودانە	ڤێجا بەرپەرێن رۆژنامان و دیدارێن تەلەفزیۆنی و رادیۆیا د هەڤڕکیێ دا کلیپێ بەهرا خوە یا هێرەشکرنێ هەبوو، مینا: شعر نابیت کلیپ، شعر ب خوە وێنەیە چاوا دێ هیتە وێنەکرن، ئێکی د بەرسڤا پرسیارەکێ دا دلێ خوە خرابکر ژ کەنی و گۆت: مامۆ شعر ئەدەبە و کلیپ هونەرە ژ ئەرد و ئاسمانان ژێکجودانە	SCR-DIA
سەرهکی/ساخلەمی/هژمارا حالەتێن تەوشبوونێ ب خوریکا مەیموونان هاتە ئەشکەرا کرن	سەرەکی/ساخلەمی/هژمارا حالەتێن تووشبوونێ ب خوریکا مەیموونان هاتە ئەشکەرا کرن	TYP-SUB,SCR-HEH
سەرەکی عیراق شاخەوان عەبدوللا: پاتی دێ هەموو بزاڤان کەت بۆ گوهۆرينا پارێزگەرێ سەپاندیێ کەرکووکێ	سەرەکی عیراق شاخەوان عەبدوللا: پارتی دێ هەموو بزاڤان کەت بۆ گوهۆرینا پارێزگەرێ سەپاندیێ کەرکووکێ	TYP-DEL,SCR-YEH
سەرەکی کوردستان بابەکر زێباری: ئیران و تو رکیا ب دلمرادی سنوورێن خوە کۆنترۆل ناکەن	سەرەکی کوردستان بابەکر زێباری: ئیران و تورکیا ب دلمرادی سنوورێن خوە کۆنترۆل ناکەن	SPC-SPL
هەروەسا گۆتژی: دڤێت کارەبێ بۆ رۆناهیێبکاربینن نە بۆ گەرمێ، داکو کارتێکرنێ ل سەر تۆڕێن کارەبێ نەکەت	هەروەسا گۆتژی: دڤێت کارەبێ بۆ رۆناهیێ بکاربینن نە بۆ گەرمێ، داکو کارتێکرنێ ل سەر تۆڕێن کارەبێ نەکەت	SPC-MRG
com/barzani/contect کۆ هەمو بەرهەمێن خۆ من دناڤ دا بەلاڤ کرینە هەر کەسەکێ بخوازیت دێ شێت بەرهەما بۆ خۆ داونلۆد کەت و بێ بەرامبەر خوینیت	com/barzani/contect کۆ هەموو بەرهەمێن خۆ من دناڤ دا بەلاڤ کرینە هەر کەسەکێ بخوازیت دێ شێت بەرهەما بۆ خۆ داونلۆد کەت و بێ بەرامبەر خوینیت	TYP-DBL
(نالیت ذاکرە الرماد) نە تنێ دیدەڤانەکە لسەرپێڤاژوویا ژیان و ڕوودانێن جڤاکێ ڕۆژئاڤا، بەلکو سەمت و ڕەهەندێن دوورتر هەنە، کو پڕانییا کۆمەڵگەهێ کوردی بخۆڤەدگریت	(نالین ذاکرە الرماد) نە تنێ دیدەڤانەکە لسەر پێڤاژوویا ژیان و ڕوودانێن جڤاکێ ڕۆژئاڤا، بەلکو سەمت و ڕەهەندێن دوورتر هەنە، کو پڕانییا کۆمەڵگەهێ کوردی بخۆڤەدگریت	TYP-SUB,SPC-MRG
ئەمژی چووینە ژوورێن خوە و من دزانی راستنابێژیت	ئەم ژی چووینە ژوورێن خوە و من دزانی راست نابێژیت	SPC-CLT,SPC-MRG
3 یا ئەمریکیان بەرچاڤک دکرنە بەرخۆ و سەنتەرێن ئەمریکی یێن چاڤدێری و خۆپارێزیێ ژ نەخۆشیان 6 شیرەتان ژبۆ پاراستنا چاڤان ددەن	3 یا ئەمریکیان بەرچاڤک دکرنە بەرخۆ و سەنتەرێن ئەمریکی یێن چاڤدێری و خۆپارێزیێ ژ نەخۆشیان 6 شیرەتان بۆ پاراستنا چاڤان ددەن	GRM-FNW
بڤێ چەندێ ئێک بەرمیلە پەترۆلا خاما ئیرلقێ 14	بڤێ چەندێ ئێک بەرمیلا پەترۆلا خاما ئیراقێ 14	TYP-SUB,TYP-SUB
چاڤدێرەکێ سیاسی:هەکە ئالۆزیێن ئیراقێ بەردەوام بن ئەنجامدێ شەڕەکێ خویناوی بیت	چاڤدێرەکێ سیاسی:هەکە ئالۆزیێن ئیراقێ بەردەوام بن ئەنجام دێ شەڕەکێ خویناوی بیت	SPC-MRG
بەرپرسەکا نڤیسی نگەها قوباد تالەبانی سەرەدانا وێ ژنی کر یا 8 کێرک هاتینە لیدان	بەرپرسەکا نڤیسینگەها قوباد تالەبانی سەرەدانا وێ ژنێ کر یا 8 کێرک هاتینە لێدان	SCR-DIA,SCR-DIA,SPC-SPL
وەزارەتا ساخلەميا عیراقێ ڕاگەهاندنەک بەڵاڤکر و تێدا ڕاگەهاند: ددەمێ 24 دەمژمێرێن دەربازبوویدا تاقیگەهێن سەر ب وەزارەتا ساخلەمیێ سێ هزار و 88 حالەتێن نویێن تۆشبوونێ هاتینە تۆمارکرن، هەڤدەم سێ هزار و 90 تۆشبوویێن کۆڕۆنایێ ژی ساخبووینە	وەزارەتا ساخلەمیا عیراقێ ڕاگەهاندنەک بەڵاڤکر و تێدا ڕاگەهاند: ددەمێ 24 دەمژمێرێن دەربازبوویدا تاقیگەهێن سەر ب وەزارەتا ساخلەمیێ سێ هزار و 88 حالەتێن نویێن تۆشبوونێ هاتینە تۆمارکرن، هەڤدەم سێ هزار و 90 تۆشبوویێن کۆڕۆنایێ ژی ساخبووینە	SCR-YEH
سەرەکس جیهان ئەمریکا بارێ نەئاسایی یێ تایبەت ب ئیراقێ و سووریێ فە درێژ دکەت	سەرەکی جیهان ئەمریکا بارێ نەئاسایی یێ تایبەت ب ئیراقێ و سووریێ ڤە درێژ دکەت	TYP-SUB,SCR-DIA
چیرۆکا کورتە فلمی ژ لایێ رومانڤیس(نەبەرد فۆئاد)ی ڤە هاتیە نڤیسین و (بەختیار عەبدولرەحمان)ی ژی وەکو هاریکارێ دەرهێنەری کارکریە و (محمەد شێروانی) ژی وەکو وێنەگر پشکداربوویە، د ڤی بەرهەمی دا ژمارەکا ئەکتەران ژی پشکداربووینە ژوان (جەزا حەمە سەعید) و (مەریوان کەریم) و (ماهر ستار)	چیرۆکا کورتە فلمی ژ لایێ رومانڤیس (نەبەرد فۆئاد)ی ڤە هاتیە نڤیسین و (بەختیار عەبدولرەحمان)ی ژی وەکو هاریکارێ دەرهێنەری کارکریە و (محمەد شێروانی) ژی وەکو وێنەگر پشکداربوویە، د ڤی بەرهەمی دا ژمارەکا ئەکتەران ژی پشکداربووینە ژوان (جەزا حەمە سەعید) و (مەریوان کەریم) و (ماهر ستار)	SPC-MRG
کچە گەنجەکا تەمەم 26 ساڵییا ئێزدی بناڤێ ئەمیرا عەتو بەشداری بەریکانا شاجوانا عیراقێ دبیت، و هەوڵ ددەت وی ناسناڤی بدەست خۆڤە بینیت	کچە گەنجەکا تەمەن 26 ساڵییا ئێزدی بناڤێ ئەمیرا عەتو بەشداری بەریکانا شاجوانا عیراقێ دبیت، و هەوڵ ددەت وی ناسناڤی بدەست خۆڤە بینیت	TYP-SUB
زێدەتر گۆت: “د ئەڤ سالە دا پتر ل 1300 قسەتەرێن دلی ئەنجام داینە، رێژا مرنێ 1	زێدەتر گۆت: “د ئەڤ سالە دا پتر ژ 1300 قەستەرێن دلی ئەنجام داینە، رێژا مرنێ 1	GRM-FNW,TYP-TRA
ێلبوسکی د بزاڤێن دیارکرنا ئێسپانیەکا نو دا	دێل بوسکی د بزاڤێن دیارکرنا ئێسپانیەکا نوو دا	TYP-DEL,TYP-DBL,SPC-MRG
هەروەسا قوتابخانا چیایێ شنگال و قوتابیێن ئامادەیا کوردستان ژی دناڤ قوتابخانا زەریفا ئۆسێ دا بەردەوامیێ ب خواندنا خۆ دان، مخابن ئەڤ سالە گرۆپێن نەشەرعی رێگری کرن و نەهێلان قوتابی د ناڤ قوتابخانا زەریفا ئوسێ دا بەردەومیێ ب خواندنا خۆ بدەن”	هەروەسا قوتابخانا چیایێ شنگال و قوتابیێن ئامادەیا کوردستان ژی دناڤ قوتابخانا زەریفا ئۆسێ دا بەردەوامیێ ب خواندنا خۆ دان، مخابن ئەڤ سالە گرۆپێن نەشەرعی رێگری کرن و نەهێلان قوتابی د ناڤ قوتابخانا زەریفا ئوسێ دا بەردەوامیێ ب خواندنا خۆ بدەن”	TYP-DEL
مەزلووم عەبدی "ئەم دلسوزترین هەڤپیمانێن ئەمریکاینە، مە ژبیر نەکن"	مەزلووم عەبدی "ئەم دلسۆزترین هەڤپیمانێن ئەمریکاینە، مە ژبیر نەکەن"	SCR-DIA,TYP-DEL
نەمری ۆرەشگێرێ مەزن مستەفابارزانی	نەمری ۆرەشگێرێ مەزن مستەفا بارزانی	SPC-MRG
قوباد تاڵەبانی سەرپەرشتیارێ مەکتەبا سکرتاریەتا سەرۆک مام جەلال ل هەولێرێ پێشوزی ل ئێرڤن هیکس کۆنسۆلێ گشتیێ ئەمریکا ل هەرێما کوردستانێ کوردستانێ کر ، د هەڤدیتنەکێ دا ڕەوشا سیاسیا هەرێما کوردستانێ وعیراقێ گەشەپێدانا پەیوەندیێن د ناڤبەرا هەرێمێ و ئەمریکا د تایبەت د بیاڤێ بازرگانی دا ، شرۆڤەکر	قوباد تاڵەبانی سەرپەرشتیارێ مەکتەبا سکرتاریەتا سەرۆک مام جەلال ل هەولێرێ پێشوازی ل ئێرڤن هیکس کۆنسۆلێ گشتیێ ئەمریکا ل هەرێما کوردستانێ کوردستانێ کر ، د هەڤدیتنەکێ دا ڕەوشا سیاسیا هەرێما کوردستانێ و عیراقێ گەشەپێدانا پەیوەندیێن د ناڤبەرا هەرێمێ و ئەمریکا ب تایبەت د بیاڤێ بازرگانی دا ، شرۆڤەکر	GRM-FNW,TYP-DEL,SPC-MRG
ل دەمێ بەرێز نێچیرڤان بارزانی بوویە سەرۆکێ حکومەتا هەرێما کوردستانێ، چەندین بناغهیێن كاری داڕشتن کو ب ئەگەرێ دیتن و هزرێن وی و هاریکاریا تیمێن وەزاری دەستکەفت بەرەڤ زێدەبوونێ چوون و ب هەموو ئاراستەیێن ژ دەرڤە و ژ ناڤ دا گاڤ هاتنە هاڤێتن داکو بەرژەوەندیێن گەلێ هەرێما کوردستانێ ل گوند و باژێڕ و باژێڕکان دا بدەستڤە بهێن	ل دەمێ بەرێز نێچیرڤان بارزانی بوویە سەرۆکێ حکومەتا هەرێما کوردستانێ، چەندین بناغەیێن کاری داڕشتن کو ب ئەگەرێ دیتن و هزرێن وی و هاریکاریا تیمێن وەزاری دەستکەفت بەرەڤ زێدەبوونێ چوون و ب هەموو ئاراستەیێن ژ دەرڤە و ژ ناڤ دا گاڤ هاتنە هاڤێتن داکو بەرژەوەندیێن گەلێ هەرێما کوردستانێ ل گوند و باژێڕ و باژێڕکان دا بدەستڤە بهێن	SCR-HEH,SCR-KAF
میقدارێ سێسەد جار سەد کەس دراڤ بهەڤ کەتی و هەدییە بەهییە بێ قیاس داینە مەحەمەد ئەفەندی و زاڤ تەکلیف دکرن، کو ورەە ئەم تە بزەوجینن، لاکین مەحەمەد ئەفەندی ژن و زارۆک ل سلێمانیێ هەبوون، ئاشکار نەدکر	میقدارێ سێسەد جار سەد کەس دراڤ بهەڤ کەتی و هەدییە بەهییە بێ قیاس داینە مەحەمەد ئەفەندی و زاڤ تەکلیف دکرن، کو وەرە ئەم تە بزەوجینن، لاکین مەحەمەد ئەفەندی ژن و زارۆک ل سلێمانیێ هەبوون، ئاشکار نەدکر	TYP-TRA
ب ژمارە، رۆنالدۆ ئێک ژ لاوازترین یاریکەرێنموندیاا قەتەرێ یە	ب ژمارە، رۆنالدۆ ئێک ژ لاوازترین یاریکەرێن مۆندیالا قەتەرێ یە	SCR-DIA,TYP-DEL,SPC-MRG
زانکۆیا زاخۆ دێ کارتێکرناشەڕێ رۆسیا و ئوکراینا ل سەر هەرێمێ دیار کەت	زانکۆیا زاخۆ دێ کارتێکرنا شەڕێ رۆسیا و ئوکراینا ل سەر هەرێمێ دیار کەت	SPC-MRG
حەسەن عارف: فلمێن بیانی بۆ گەڕا نەهێ یا فلمەفیستەڤالا دهوک یا نێڤدەولەتی د قووناغا ڤاڤارتنێ دانە	حەسەن عارف: فلمێن بیانی بۆ گەڕا نەهێ یا فلمە فیستەڤالا دهۆک یا نێڤدەولەتی د قووناغا ڤاڤارتنێ دانە	SPC-MRG,SCR-DIA
